Age,Frac_1,Frac_2,Frac_3,Frac_4,Frac_5,Frac_6,Frac_7,Frac_8,Frac_9
2.808968e-01,2.360016e-01,6.132096e-01,1.246189e-01,1.950608e-02,5.367228e-03,1.166813e-03,1.297877e-04,0.000000e+00,0.000000e+00
2.809282e-01,2.360574e-01,6.132162e-01,1.245743e-01,1.949366e-02,5.363080e-03,1.165777e-03,1.296579e-04,0.000000e+00,0.000000e+00
2.809596e-01,2.361132e-01,6.132227e-01,1.245297e-01,1.948125e-02,5.358934e-03,1.164742e-03,1.295283e-04,0.000000e+00,0.000000e+00
2.809910e-01,2.361689e-01,6.132292e-01,1.244851e-01,1.946884e-02,5.354792e-03,1.163708e-03,1.293988e-04,0.000000e+00,0.000000e+00
2.810224e-01,2.362247e-01,6.132357e-01,1.244406e-01,1.945644e-02,5.350653e-03,1.162675e-03,1.292694e-04,0.000000e+00,0.000000e+00
2.810538e-01,2.362805e-01,6.132422e-01,1.243960e-01,1.944405e-02,5.346517e-03,1.161643e-03,1.291401e-04,0.000000e+00,0.000000e+00
2.810852e-01,2.363362e-01,6.132486e-01,1.243515e-01,1.943167e-02,5.342384e-03,1.160611e-03,1.290110e-04,0.000000e+00,0.000000e+00
2.811166e-01,2.363920e-01,6.132550e-01,1.243070e-01,1.941929e-02,5.338254e-03,1.159581e-03,1.288820e-04,0.000000e+00,0.000000e+00
2.811480e-01,2.364478e-01,6.132614e-01,1.242625e-01,1.940692e-02,5.334127e-03,1.158551e-03,1.287532e-04,0.000000e+00,0.000000e+00
2.811794e-01,2.365035e-01,6.132678e-01,1.242180e-01,1.939456e-02,5.330003e-03,1.157523e-03,1.286244e-04,0.000000e+00,0.000000e+00
2.812108e-01,2.365593e-01,6.132741e-01,1.241735e-01,1.938221e-02,5.325882e-03,1.156495e-03,1.284958e-04,0.000000e+00,0.000000e+00
2.812422e-01,2.366151e-01,6.132805e-01,1.241290e-01,1.936986e-02,5.321764e-03,1.155468e-03,1.283673e-04,0.000000e+00,0.000000e+00
2.812735e-01,2.366709e-01,6.132868e-01,1.240845e-01,1.935752e-02,5.317649e-03,1.154442e-03,1.282390e-04,0.000000e+00,0.000000e+00
2.813049e-01,2.367266e-01,6.132930e-01,1.240401e-01,1.934518e-02,5.313537e-03,1.153417e-03,1.281107e-04,0.000000e+00,0.000000e+00
2.813363e-01,2.367824e-01,6.132993e-01,1.239956e-01,1.933286e-02,5.309429e-03,1.152393e-03,1.279826e-04,0.000000e+00,0.000000e+00
2.813677e-01,2.368382e-01,6.133055e-01,1.239512e-01,1.932054e-02,5.305323e-03,1.151370e-03,1.278547e-04,0.000000e+00,0.000000e+00
2.813991e-01,2.368940e-01,6.133118e-01,1.239068e-01,1.930823e-02,5.301220e-03,1.150347e-03,1.277268e-04,0.000000e+00,0.000000e+00
2.814305e-01,2.369497e-01,6.133179e-01,1.238623e-01,1.929592e-02,5.297121e-03,1.149326e-03,1.275991e-04,0.000000e+00,0.000000e+00
2.814619e-01,2.370055e-01,6.133241e-01,1.238179e-01,1.928362e-02,5.293024e-03,1.148305e-03,1.274715e-04,0.000000e+00,0.000000e+00
2.814933e-01,2.370613e-01,6.133303e-01,1.237736e-01,1.927133e-02,5.288931e-03,1.147286e-03,1.273441e-04,0.000000e+00,0.000000e+00
2.815247e-01,2.371171e-01,6.133364e-01,1.237292e-01,1.925905e-02,5.284840e-03,1.146267e-03,1.272167e-04,0.000000e+00,0.000000e+00
2.815561e-01,2.371729e-01,6.133425e-01,1.236848e-01,1.924677e-02,5.280753e-03,1.145249e-03,1.270895e-04,0.000000e+00,0.000000e+00
2.815875e-01,2.372286e-01,6.133485e-01,1.236404e-01,1.923450e-02,5.276669e-03,1.144232e-03,1.269625e-04,0.000000e+00,0.000000e+00
2.816189e-01,2.372844e-01,6.133546e-01,1.235961e-01,1.922224e-02,5.272587e-03,1.143216e-03,1.268355e-04,0.000000e+00,0.000000e+00
2.816503e-01,2.373402e-01,6.133606e-01,1.235518e-01,1.920999e-02,5.268509e-03,1.142200e-03,1.267087e-04,0.000000e+00,0.000000e+00
2.816817e-01,2.373960e-01,6.133666e-01,1.235074e-01,1.919774e-02,5.264434e-03,1.141186e-03,1.265820e-04,0.000000e+00,0.000000e+00
2.817131e-01,2.374518e-01,6.133726e-01,1.234631e-01,1.918550e-02,5.260361e-03,1.140173e-03,1.264554e-04,0.000000e+00,0.000000e+00
2.817445e-01,2.375075e-01,6.133786e-01,1.234188e-01,1.917327e-02,5.256292e-03,1.139160e-03,1.263290e-04,0.000000e+00,0.000000e+00
2.817759e-01,2.375633e-01,6.133845e-01,1.233745e-01,1.916104e-02,5.252226e-03,1.138148e-03,1.262027e-04,0.000000e+00,0.000000e+00
2.818073e-01,2.376191e-01,6.133904e-01,1.233303e-01,1.914882e-02,5.248163e-03,1.137137e-03,1.260765e-04,0.000000e+00,0.000000e+00
2.818387e-01,2.376749e-01,6.133963e-01,1.232860e-01,1.913661e-02,5.244102e-03,1.136128e-03,1.259504e-04,0.000000e+00,0.000000e+00
2.818701e-01,2.377307e-01,6.134022e-01,1.232417e-01,1.912440e-02,5.240045e-03,1.135118e-03,1.258245e-04,0.000000e+00,0.000000e+00
2.819015e-01,2.377865e-01,6.134081e-01,1.231975e-01,1.911220e-02,5.235991e-03,1.134110e-03,1.256987e-04,0.000000e+00,0.000000e+00
2.819329e-01,2.378422e-01,6.134139e-01,1.231532e-01,1.910001e-02,5.231940e-03,1.133103e-03,1.255730e-04,0.000000e+00,0.000000e+00
2.819643e-01,2.378980e-01,6.134197e-01,1.231090e-01,1.908783e-02,5.227892e-03,1.132097e-03,1.254474e-04,0.000000e+00,0.000000e+00
2.819957e-01,2.379538e-01,6.134255e-01,1.230648e-01,1.907565e-02,5.223846e-03,1.131091e-03,1.253220e-04,0.000000e+00,0.000000e+00
2.820271e-01,2.380096e-01,6.134312e-01,1.230206e-01,1.906348e-02,5.219804e-03,1.130086e-03,1.251967e-04,0.000000e+00,0.000000e+00
2.820585e-01,2.380654e-01,6.134370e-01,1.229764e-01,1.905132e-02,5.215765e-03,1.129083e-03,1.250715e-04,0.000000e+00,0.000000e+00
2.820899e-01,2.381212e-01,6.134427e-01,1.229322e-01,1.903916e-02,5.211729e-03,1.128080e-03,1.249464e-04,0.000000e+00,0.000000e+00
2.821213e-01,2.381770e-01,6.134484e-01,1.228881e-01,1.902701e-02,5.207696e-03,1.127078e-03,1.248215e-04,0.000000e+00,0.000000e+00
2.821527e-01,2.382327e-01,6.134540e-01,1.228439e-01,1.901487e-02,5.203665e-03,1.126077e-03,1.246967e-04,0.000000e+00,0.000000e+00
2.821841e-01,2.382885e-01,6.134597e-01,1.227998e-01,1.900274e-02,5.199638e-03,1.125076e-03,1.245720e-04,0.000000e+00,0.000000e+00
2.822155e-01,2.383443e-01,6.134653e-01,1.227556e-01,1.899061e-02,5.195614e-03,1.124077e-03,1.244474e-04,0.000000e+00,0.000000e+00
2.822469e-01,2.384001e-01,6.134709e-01,1.227115e-01,1.897849e-02,5.191593e-03,1.123078e-03,1.243230e-04,0.000000e+00,0.000000e+00
2.822783e-01,2.384559e-01,6.134765e-01,1.226674e-01,1.896637e-02,5.187575e-03,1.122081e-03,1.241987e-04,0.000000e+00,0.000000e+00
2.823097e-01,2.385117e-01,6.134820e-01,1.226233e-01,1.895427e-02,5.183559e-03,1.121084e-03,1.240745e-04,0.000000e+00,0.000000e+00
2.823411e-01,2.385675e-01,6.134876e-01,1.225792e-01,1.894217e-02,5.179547e-03,1.120088e-03,1.239504e-04,0.000000e+00,0.000000e+00
2.823725e-01,2.386233e-01,6.134931e-01,1.225351e-01,1.893008e-02,5.175538e-03,1.119093e-03,1.238265e-04,0.000000e+00,0.000000e+00
2.824039e-01,2.386791e-01,6.134986e-01,1.224910e-01,1.891799e-02,5.171531e-03,1.118099e-03,1.237027e-04,0.000000e+00,0.000000e+00
2.824353e-01,2.387349e-01,6.135040e-01,1.224470e-01,1.890591e-02,5.167528e-03,1.117106e-03,1.235790e-04,0.000000e+00,0.000000e+00
2.824667e-01,2.387907e-01,6.135095e-01,1.224029e-01,1.889384e-02,5.163528e-03,1.116113e-03,1.234554e-04,0.000000e+00,0.000000e+00
2.824981e-01,2.388464e-01,6.135149e-01,1.223589e-01,1.888178e-02,5.159530e-03,1.115122e-03,1.233320e-04,0.000000e+00,0.000000e+00
2.825295e-01,2.389022e-01,6.135203e-01,1.223149e-01,1.886972e-02,5.155536e-03,1.114131e-03,1.232087e-04,0.000000e+00,0.000000e+00
2.825609e-01,2.389580e-01,6.135257e-01,1.222709e-01,1.885767e-02,5.151544e-03,1.113141e-03,1.230855e-04,0.000000e+00,0.000000e+00
2.825923e-01,2.390138e-01,6.135310e-01,1.222269e-01,1.884563e-02,5.147556e-03,1.112152e-03,1.229624e-04,0.000000e+00,0.000000e+00
2.826237e-01,2.390696e-01,6.135364e-01,1.221829e-01,1.883359e-02,5.143570e-03,1.111164e-03,1.228394e-04,0.000000e+00,0.000000e+00
2.826551e-01,2.391254e-01,6.135417e-01,1.221389e-01,1.882156e-02,5.139587e-03,1.110177e-03,1.227166e-04,0.000000e+00,0.000000e+00
2.826865e-01,2.391812e-01,6.135469e-01,1.220949e-01,1.880954e-02,5.135608e-03,1.109190e-03,1.225939e-04,0.000000e+00,0.000000e+00
2.827179e-01,2.392370e-01,6.135522e-01,1.220510e-01,1.879752e-02,5.131631e-03,1.108205e-03,1.224713e-04,0.000000e+00,0.000000e+00
2.827493e-01,2.392928e-01,6.135574e-01,1.220070e-01,1.878551e-02,5.127657e-03,1.107220e-03,1.223489e-04,0.000000e+00,0.000000e+00
2.827807e-01,2.393486e-01,6.135627e-01,1.219631e-01,1.877351e-02,5.123687e-03,1.106237e-03,1.222265e-04,0.000000e+00,0.000000e+00
2.828121e-01,2.394044e-01,6.135679e-01,1.219191e-01,1.876152e-02,5.119719e-03,1.105254e-03,1.221043e-04,0.000000e+00,0.000000e+00
2.828435e-01,2.394602e-01,6.135730e-01,1.218752e-01,1.874953e-02,5.115754e-03,1.104272e-03,1.219822e-04,0.000000e+00,0.000000e+00
2.828749e-01,2.395160e-01,6.135782e-01,1.218313e-01,1.873755e-02,5.111792e-03,1.103290e-03,1.218603e-04,0.000000e+00,0.000000e+00
2.829063e-01,2.395718e-01,6.135833e-01,1.217874e-01,1.872558e-02,5.107833e-03,1.102310e-03,1.217384e-04,0.000000e+00,0.000000e+00
2.829377e-01,2.396276e-01,6.135884e-01,1.217435e-01,1.871361e-02,5.103877e-03,1.101331e-03,1.216167e-04,0.000000e+00,0.000000e+00
2.829691e-01,2.396834e-01,6.135935e-01,1.216997e-01,1.870165e-02,5.099924e-03,1.100352e-03,1.214951e-04,0.000000e+00,0.000000e+00
2.830005e-01,2.397392e-01,6.135986e-01,1.216558e-01,1.868970e-02,5.095974e-03,1.099374e-03,1.213736e-04,0.000000e+00,0.000000e+00
2.830319e-01,2.397950e-01,6.136036e-01,1.216120e-01,1.867775e-02,5.092026e-03,1.098397e-03,1.212522e-04,0.000000e+00,0.000000e+00
2.830633e-01,2.398508e-01,6.136086e-01,1.215681e-01,1.866581e-02,5.088082e-03,1.097421e-03,1.211310e-04,0.000000e+00,0.000000e+00
2.830947e-01,2.399066e-01,6.136136e-01,1.215243e-01,1.865388e-02,5.084141e-03,1.096446e-03,1.210099e-04,0.000000e+00,0.000000e+00
2.831261e-01,2.399624e-01,6.136186e-01,1.214805e-01,1.864196e-02,5.080202e-03,1.095472e-03,1.208889e-04,0.000000e+00,0.000000e+00
2.831575e-01,2.400182e-01,6.136235e-01,1.214367e-01,1.863004e-02,5.076267e-03,1.094498e-03,1.207680e-04,0.000000e+00,0.000000e+00
2.831889e-01,2.400740e-01,6.136285e-01,1.213929e-01,1.861813e-02,5.072334e-03,1.093525e-03,1.206472e-04,0.000000e+00,0.000000e+00
2.832203e-01,2.401298e-01,6.136334e-01,1.213491e-01,1.860622e-02,5.068404e-03,1.092554e-03,1.205266e-04,0.000000e+00,0.000000e+00
2.832517e-01,2.401856e-01,6.136382e-01,1.213053e-01,1.859433e-02,5.064477e-03,1.091583e-03,1.204061e-04,0.000000e+00,0.000000e+00
2.832831e-01,2.402414e-01,6.136431e-01,1.212616e-01,1.858244e-02,5.060554e-03,1.090613e-03,1.202857e-04,0.000000e+00,0.000000e+00
2.833145e-01,2.402972e-01,6.136479e-01,1.212178e-01,1.857055e-02,5.056633e-03,1.089643e-03,1.201654e-04,0.000000e+00,0.000000e+00
2.833459e-01,2.403530e-01,6.136528e-01,1.211741e-01,1.855868e-02,5.052715e-03,1.088675e-03,1.200453e-04,0.000000e+00,0.000000e+00
2.833773e-01,2.404088e-01,6.136575e-01,1.211304e-01,1.854681e-02,5.048799e-03,1.087707e-03,1.199252e-04,0.000000e+00,0.000000e+00
2.834087e-01,2.404646e-01,6.136623e-01,1.210867e-01,1.853494e-02,5.044887e-03,1.086741e-03,1.198053e-04,0.000000e+00,0.000000e+00
2.834401e-01,2.405205e-01,6.136671e-01,1.210430e-01,1.852309e-02,5.040978e-03,1.085775e-03,1.196855e-04,0.000000e+00,0.000000e+00
2.834715e-01,2.405763e-01,6.136718e-01,1.209993e-01,1.851124e-02,5.037072e-03,1.084810e-03,1.195659e-04,0.000000e+00,0.000000e+00
2.835029e-01,2.406321e-01,6.136765e-01,1.209556e-01,1.849940e-02,5.033168e-03,1.083846e-03,1.194463e-04,0.000000e+00,0.000000e+00
2.835343e-01,2.406879e-01,6.136812e-01,1.209119e-01,1.848756e-02,5.029267e-03,1.082882e-03,1.193269e-04,0.000000e+00,0.000000e+00
2.835657e-01,2.407437e-01,6.136858e-01,1.208682e-01,1.847574e-02,5.025370e-03,1.081920e-03,1.192076e-04,0.000000e+00,0.000000e+00
2.835971e-01,2.407995e-01,6.136905e-01,1.208246e-01,1.846391e-02,5.021475e-03,1.080958e-03,1.190884e-04,0.000000e+00,0.000000e+00
2.836285e-01,2.408553e-01,6.136951e-01,1.207810e-01,1.845210e-02,5.017583e-03,1.079997e-03,1.189693e-04,0.000000e+00,0.000000e+00
2.836599e-01,2.409111e-01,6.136997e-01,1.207373e-01,1.844029e-02,5.013694e-03,1.079037e-03,1.188503e-04,0.000000e+00,0.000000e+00
2.836913e-01,2.409669e-01,6.137043e-01,1.206937e-01,1.842849e-02,5.009808e-03,1.078078e-03,1.187315e-04,0.000000e+00,0.000000e+00
2.837227e-01,2.410227e-01,6.137088e-01,1.206501e-01,1.841670e-02,5.005925e-03,1.077120e-03,1.186128e-04,0.000000e+00,0.000000e+00
2.837541e-01,2.410785e-01,6.137133e-01,1.206065e-01,1.840491e-02,5.002044e-03,1.076163e-03,1.184942e-04,0.000000e+00,0.000000e+00
2.837855e-01,2.411344e-01,6.137178e-01,1.205629e-01,1.839313e-02,4.998167e-03,1.075206e-03,1.183757e-04,0.000000e+00,0.000000e+00
2.838169e-01,2.411902e-01,6.137223e-01,1.205194e-01,1.838136e-02,4.994292e-03,1.074250e-03,1.182573e-04,0.000000e+00,0.000000e+00
2.838483e-01,2.412460e-01,6.137268e-01,1.204758e-01,1.836959e-02,4.990421e-03,1.073295e-03,1.181391e-04,0.000000e+00,0.000000e+00
2.838797e-01,2.413018e-01,6.137312e-01,1.204323e-01,1.835784e-02,4.986552e-03,1.072341e-03,1.180210e-04,0.000000e+00,0.000000e+00
2.839111e-01,2.413576e-01,6.137356e-01,1.203887e-01,1.834608e-02,4.982686e-03,1.071388e-03,1.179029e-04,0.000000e+00,0.000000e+00
2.839425e-01,2.414134e-01,6.137400e-01,1.203452e-01,1.833434e-02,4.978823e-03,1.070436e-03,1.177851e-04,0.000000e+00,0.000000e+00
2.839739e-01,2.414692e-01,6.137444e-01,1.203017e-01,1.832260e-02,4.974963e-03,1.069484e-03,1.176673e-04,0.000000e+00,0.000000e+00
2.840053e-01,2.415250e-01,6.137487e-01,1.202582e-01,1.831087e-02,4.971105e-03,1.068533e-03,1.175496e-04,0.000000e+00,0.000000e+00
2.840367e-01,2.415809e-01,6.137531e-01,1.202147e-01,1.829914e-02,4.967251e-03,1.067583e-03,1.174321e-04,0.000000e+00,0.000000e+00
2.840681e-01,2.416367e-01,6.137574e-01,1.201712e-01,1.828742e-02,4.963399e-03,1.066634e-03,1.173147e-04,0.000000e+00,0.000000e+00
2.840995e-01,2.416925e-01,6.137616e-01,1.201277e-01,1.827571e-02,4.959551e-03,1.065686e-03,1.171974e-04,0.000000e+00,0.000000e+00
2.841309e-01,2.417483e-01,6.137659e-01,1.200843e-01,1.826401e-02,4.955705e-03,1.064738e-03,1.170802e-04,0.000000e+00,0.000000e+00
2.841623e-01,2.418041e-01,6.137701e-01,1.200408e-01,1.825231e-02,4.951862e-03,1.063792e-03,1.169631e-04,0.000000e+00,0.000000e+00
2.841937e-01,2.418599e-01,6.137744e-01,1.199974e-01,1.824062e-02,4.948022e-03,1.062846e-03,1.168462e-04,0.000000e+00,0.000000e+00
2.842251e-01,2.419157e-01,6.137785e-01,1.199540e-01,1.822894e-02,4.944185e-03,1.061901e-03,1.167293e-04,0.000000e+00,0.000000e+00
2.842565e-01,2.419716e-01,6.137827e-01,1.199105e-01,1.821726e-02,4.940350e-03,1.060957e-03,1.166126e-04,0.000000e+00,0.000000e+00
2.842879e-01,2.420274e-01,6.137869e-01,1.198671e-01,1.820559e-02,4.936519e-03,1.060014e-03,1.164960e-04,0.000000e+00,0.000000e+00
2.843193e-01,2.420832e-01,6.137910e-01,1.198237e-01,1.819393e-02,4.932690e-03,1.059071e-03,1.163795e-04,0.000000e+00,0.000000e+00
2.843507e-01,2.421390e-01,6.137951e-01,1.197804e-01,1.818227e-02,4.928864e-03,1.058130e-03,1.162632e-04,0.000000e+00,0.000000e+00
2.843821e-01,2.421948e-01,6.137992e-01,1.197370e-01,1.817062e-02,4.925041e-03,1.057189e-03,1.161469e-04,0.000000e+00,0.000000e+00
2.844135e-01,2.422507e-01,6.138032e-01,1.196936e-01,1.815898e-02,4.921221e-03,1.056249e-03,1.160308e-04,0.000000e+00,0.000000e+00
2.844449e-01,2.423065e-01,6.138073e-01,1.196503e-01,1.814734e-02,4.917404e-03,1.055310e-03,1.159147e-04,0.000000e+00,0.000000e+00
2.844763e-01,2.423623e-01,6.138113e-01,1.196069e-01,1.813571e-02,4.913589e-03,1.054371e-03,1.157988e-04,0.000000e+00,0.000000e+00
2.845077e-01,2.424181e-01,6.138153e-01,1.195636e-01,1.812409e-02,4.909777e-03,1.053434e-03,1.156831e-04,0.000000e+00,0.000000e+00
2.845391e-01,2.424739e-01,6.138193e-01,1.195203e-01,1.811247e-02,4.905969e-03,1.052497e-03,1.155674e-04,0.000000e+00,0.000000e+00
2.845705e-01,2.425297e-01,6.138232e-01,1.194770e-01,1.810086e-02,4.902163e-03,1.051561e-03,1.154518e-04,0.000000e+00,0.000000e+00
2.846019e-01,2.425856e-01,6.138272e-01,1.194337e-01,1.808926e-02,4.898359e-03,1.050626e-03,1.153364e-04,0.000000e+00,0.000000e+00
2.846333e-01,2.426414e-01,6.138311e-01,1.193904e-01,1.807767e-02,4.894559e-03,1.049692e-03,1.152211e-04,0.000000e+00,0.000000e+00
2.846647e-01,2.426972e-01,6.138349e-01,1.193471e-01,1.806608e-02,4.890762e-03,1.048758e-03,1.151059e-04,0.000000e+00,0.000000e+00
2.846961e-01,2.427530e-01,6.138388e-01,1.193039e-01,1.805449e-02,4.886967e-03,1.047826e-03,1.149908e-04,0.000000e+00,0.000000e+00
2.847275e-01,2.428089e-01,6.138426e-01,1.192606e-01,1.804292e-02,4.883175e-03,1.046894e-03,1.148758e-04,0.000000e+00,0.000000e+00
2.847589e-01,2.428647e-01,6.138465e-01,1.192174e-01,1.803135e-02,4.879386e-03,1.045963e-03,1.147609e-04,0.000000e+00,0.000000e+00
2.847903e-01,2.429205e-01,6.138503e-01,1.191742e-01,1.801979e-02,4.875600e-03,1.045033e-03,1.146462e-04,0.000000e+00,0.000000e+00
2.848217e-01,2.429763e-01,6.138540e-01,1.191310e-01,1.800824e-02,4.871817e-03,1.044103e-03,1.145315e-04,0.000000e+00,0.000000e+00
2.848531e-01,2.430321e-01,6.138578e-01,1.190878e-01,1.799669e-02,4.868036e-03,1.043175e-03,1.144170e-04,0.000000e+00,0.000000e+00
2.848845e-01,2.430880e-01,6.138615e-01,1.190446e-01,1.798515e-02,4.864258e-03,1.042247e-03,1.143026e-04,0.000000e+00,0.000000e+00
2.849159e-01,2.431438e-01,6.138652e-01,1.190014e-01,1.797361e-02,4.860484e-03,1.041320e-03,1.141883e-04,0.000000e+00,0.000000e+00
2.849472e-01,2.431996e-01,6.138689e-01,1.189582e-01,1.796208e-02,4.856711e-03,1.040394e-03,1.140741e-04,0.000000e+00,0.000000e+00
2.849786e-01,2.432554e-01,6.138726e-01,1.189150e-01,1.795056e-02,4.852942e-03,1.039469e-03,1.139601e-04,0.000000e+00,0.000000e+00
2.850100e-01,2.433113e-01,6.138762e-01,1.188719e-01,1.793905e-02,4.849176e-03,1.038544e-03,1.138461e-04,0.000000e+00,0.000000e+00
2.850414e-01,2.433671e-01,6.138798e-01,1.188288e-01,1.792754e-02,4.845412e-03,1.037621e-03,1.137323e-04,0.000000e+00,0.000000e+00
2.850728e-01,2.434229e-01,6.138834e-01,1.187856e-01,1.791604e-02,4.841651e-03,1.036698e-03,1.136186e-04,0.000000e+00,0.000000e+00
2.851042e-01,2.434787e-01,6.138870e-01,1.187425e-01,1.790455e-02,4.837893e-03,1.035776e-03,1.135050e-04,0.000000e+00,0.000000e+00
2.851356e-01,2.435346e-01,6.138906e-01,1.186994e-01,1.789306e-02,4.834138e-03,1.034855e-03,1.133915e-04,0.000000e+00,0.000000e+00
2.851670e-01,2.435904e-01,6.138941e-01,1.186563e-01,1.788158e-02,4.830385e-03,1.033934e-03,1.132781e-04,0.000000e+00,0.000000e+00
2.851984e-01,2.436462e-01,6.138976e-01,1.186132e-01,1.787010e-02,4.826636e-03,1.033014e-03,1.131648e-04,0.000000e+00,0.000000e+00
2.852298e-01,2.437020e-01,6.139011e-01,1.185702e-01,1.785864e-02,4.822889e-03,1.032096e-03,1.130517e-04,0.000000e+00,0.000000e+00
2.852612e-01,2.437579e-01,6.139046e-01,1.185271e-01,1.784718e-02,4.819145e-03,1.031178e-03,1.129386e-04,0.000000e+00,0.000000e+00
2.852926e-01,2.438137e-01,6.139080e-01,1.184841e-01,1.783572e-02,4.815403e-03,1.030260e-03,1.128257e-04,0.000000e+00,0.000000e+00
2.853240e-01,2.438695e-01,6.139115e-01,1.184410e-01,1.782428e-02,4.811665e-03,1.029344e-03,1.127129e-04,0.000000e+00,0.000000e+00
2.853554e-01,2.439254e-01,6.139149e-01,1.183980e-01,1.781283e-02,4.807929e-03,1.028428e-03,1.126002e-04,0.000000e+00,0.000000e+00
2.853868e-01,2.439812e-01,6.139182e-01,1.183550e-01,1.780140e-02,4.804196e-03,1.027514e-03,1.124876e-04,0.000000e+00,0.000000e+00
2.854182e-01,2.440370e-01,6.139216e-01,1.183120e-01,1.778997e-02,4.800466e-03,1.026599e-03,1.123751e-04,0.000000e+00,0.000000e+00
2.854496e-01,2.440928e-01,6.139249e-01,1.182690e-01,1.777855e-02,4.796739e-03,1.025686e-03,1.122628e-04,0.000000e+00,0.000000e+00
2.854810e-01,2.441487e-01,6.139283e-01,1.182260e-01,1.776714e-02,4.793014e-03,1.024774e-03,1.121505e-04,0.000000e+00,0.000000e+00
2.855124e-01,2.442045e-01,6.139315e-01,1.181830e-01,1.775573e-02,4.789292e-03,1.023862e-03,1.120384e-04,0.000000e+00,0.000000e+00
2.855438e-01,2.442603e-01,6.139348e-01,1.181401e-01,1.774433e-02,4.785573e-03,1.022951e-03,1.119263e-04,0.000000e+00,0.000000e+00
2.855752e-01,2.443162e-01,6.139381e-01,1.180971e-01,1.773294e-02,4.781857e-03,1.022041e-03,1.118144e-04,0.000000e+00,0.000000e+00
2.856066e-01,2.443720e-01,6.139413e-01,1.180542e-01,1.772155e-02,4.778143e-03,1.021132e-03,1.117026e-04,0.000000e+00,0.000000e+00
2.856380e-01,2.444278e-01,6.139445e-01,1.180113e-01,1.771017e-02,4.774433e-03,1.020224e-03,1.115909e-04,0.000000e+00,0.000000e+00
2.856694e-01,2.444836e-01,6.139477e-01,1.179683e-01,1.769880e-02,4.770725e-03,1.019316e-03,1.114793e-04,0.000000e+00,0.000000e+00
2.857008e-01,2.445395e-01,6.139509e-01,1.179254e-01,1.768743e-02,4.767020e-03,1.018409e-03,1.113679e-04,0.000000e+00,0.000000e+00
2.857322e-01,2.445953e-01,6.139540e-01,1.178825e-01,1.767607e-02,4.763317e-03,1.017503e-03,1.112565e-04,0.000000e+00,0.000000e+00
2.857636e-01,2.446511e-01,6.139571e-01,1.178397e-01,1.766472e-02,4.759617e-03,1.016598e-03,1.111453e-04,0.000000e+00,0.000000e+00
2.857950e-01,2.447070e-01,6.139602e-01,1.177968e-01,1.765337e-02,4.755920e-03,1.015694e-03,1.110341e-04,0.000000e+00,0.000000e+00
2.858264e-01,2.447628e-01,6.139633e-01,1.177539e-01,1.764203e-02,4.752226e-03,1.014790e-03,1.109231e-04,0.000000e+00,0.000000e+00
2.858578e-01,2.448186e-01,6.139663e-01,1.177111e-01,1.763070e-02,4.748535e-03,1.013887e-03,1.108122e-04,0.000000e+00,0.000000e+00
2.858892e-01,2.448745e-01,6.139694e-01,1.176682e-01,1.761937e-02,4.744846e-03,1.012985e-03,1.107014e-04,0.000000e+00,0.000000e+00
2.859206e-01,2.449303e-01,6.139724e-01,1.176254e-01,1.760805e-02,4.741160e-03,1.012084e-03,1.105907e-04,0.000000e+00,0.000000e+00
2.859520e-01,2.449861e-01,6.139754e-01,1.175826e-01,1.759674e-02,4.737477e-03,1.011183e-03,1.104801e-04,0.000000e+00,0.000000e+00
2.859834e-01,2.450420e-01,6.139784e-01,1.175398e-01,1.758543e-02,4.733797e-03,1.010284e-03,1.103697e-04,0.000000e+00,0.000000e+00
2.860148e-01,2.450978e-01,6.139813e-01,1.174970e-01,1.757413e-02,4.730119e-03,1.009385e-03,1.102593e-04,0.000000e+00,0.000000e+00
2.860462e-01,2.451536e-01,6.139842e-01,1.174542e-01,1.756284e-02,4.726444e-03,1.008486e-03,1.101491e-04,0.000000e+00,0.000000e+00
2.860776e-01,2.452095e-01,6.139871e-01,1.174115e-01,1.755155e-02,4.722772e-03,1.007589e-03,1.100389e-04,0.000000e+00,0.000000e+00
2.861090e-01,2.452653e-01,6.139900e-01,1.173687e-01,1.754027e-02,4.719103e-03,1.006693e-03,1.099289e-04,0.000000e+00,0.000000e+00
2.861404e-01,2.453211e-01,6.139929e-01,1.173260e-01,1.752900e-02,4.715436e-03,1.005797e-03,1.098190e-04,0.000000e+00,0.000000e+00
2.861718e-01,2.453770e-01,6.139957e-01,1.172832e-01,1.751773e-02,4.711772e-03,1.004902e-03,1.097092e-04,0.000000e+00,0.000000e+00
2.862032e-01,2.454328e-01,6.139985e-01,1.172405e-01,1.750647e-02,4.708111e-03,1.004008e-03,1.095995e-04,0.000000e+00,0.000000e+00
2.862346e-01,2.454886e-01,6.140013e-01,1.171978e-01,1.749521e-02,4.704452e-03,1.003114e-03,1.094899e-04,0.000000e+00,0.000000e+00
2.862660e-01,2.455445e-01,6.140041e-01,1.171551e-01,1.748397e-02,4.700796e-03,1.002222e-03,1.093804e-04,0.000000e+00,0.000000e+00
2.862974e-01,2.456003e-01,6.140068e-01,1.171124e-01,1.747273e-02,4.697143e-03,1.001330e-03,1.092710e-04,0.000000e+00,0.000000e+00
2.863288e-01,2.456561e-01,6.140096e-01,1.170697e-01,1.746149e-02,4.693493e-03,1.000439e-03,1.091618e-04,0.000000e+00,0.000000e+00
